"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1895624218479640848","Fri Feb 28 23:56:47 +0000 2025","64","Menarik soalan ni Kepada Pakar Pakar Geologi kat X ni Kita punya gunung dan bukit sesuai ke untuk bina pangkalan tentera dalam gunung macam kat US? Macam bawah tanah mungkin boleh sebab kita ada je buat fasiliti bawah tanah macam MRT dan Terowong SMART Tapi dalam gunung tak","1895624218479640848","","","in","","5","8","5","https://x.com/undefined/status/1895624218479640848","2194068895",
"1895619477657821327","Fri Feb 28 23:50:48 +0000 2025","6","@Marchfoward Military airbase bawah tanah/gunung possible ka boleh bina?","1895622713756328141","","Marchfoward","in","","1","2","0","https://x.com/undefined/status/1895622713756328141","1716247616877666304",
"1895579346301292705","Fri Feb 28 23:48:36 +0000 2025","1","Sebelum melompat mereka berkata dengan lantang jika mereka bersalah maka gunung tersebut tidak akan meletus tetapi jika mereka berdua tidak bersalah maka gunung tersebut akan meletus. Kisah ini pun berakhir dengan meletusnya Gunung Sitinjau sehingga membuktikan keduanya","1895622157801316693","","panjxat","in","","0","1","0","https://x.com/undefined/status/1895622157801316693","1734904938239868928",
"1895591172225319347","Fri Feb 28 23:44:05 +0000 2025","0","@rafiq_erouck wkkw punya gunung","1895621022294114502","","rafiq_erouck","in","","0","0","0","https://x.com/undefined/status/1895621022294114502","1370394626884997121",
"1895228354972000485","Fri Feb 28 23:43:39 +0000 2025","0","@Zeayuu Gunung yang sangat sulit untuk didaki","1895620913498075295","","Zeayuu","in","","0","0","0","https://x.com/undefined/status/1895620913498075295","1826201671908896768",
"1895579346301292705","Fri Feb 28 23:43:35 +0000 2025","1","Para bujang ini menuduh hubungan yang terjadi antara keduanya telah melampaui batas norma masyarakat. Dengan tuduhan yang dilontarkan oleh kesembilan saudaranya sang gadis beserta kekasihnya kemudian bersumpah. Keduanya akan melompat ke kawah Gunung Tinjau (Sitinjau) untuk","1895620896423051749","","panjxat","in","","0","1","0","https://x.com/undefined/status/1895620896423051749","1734904938239868928",
"1895579346301292705","Fri Feb 28 23:38:20 +0000 2025","1","Menurut sejarahnya danau ini terbentuk akibat erupsi vulkanik dari Gunung Sitinjau yang terjadi kurang lebih 52.000 tahun yang lalu. Kaldera yang terbentuk sedemikian luas kemudian berkembang menjadi sebuah danau. Hal ini sama seperti yang terjadi pada Danau Toba di Sumatra","1895619576286900495","","panjxat","in","","0","1","0","https://x.com/undefined/status/1895619576286900495","1734904938239868928",
"1895619332513862060","Fri Feb 28 23:37:22 +0000 2025","0","Negara dlm negara dikuasai oligarki gunung es via program2 bonekanya Alhamdulillah program bonekanya utk 2024&gt;plan A-B nya gagal alhasil ngamuk tak bertepi hrs segera diesksekusi","1895619332513862060","","","in","","0","0","0","https://x.com/undefined/status/1895619332513862060","1884101633656905730",
"1895606633944006810","Fri Feb 28 23:36:29 +0000 2025","0","[19] ️‍️ Sekarang Kejagung lagi usut dalem. Udah sita dokumen duit cash dan cek rekening luar negeri. Tapi pertanyaannya: apa cukup cuma 9 tersangka? Ini kayak gunung es bro. Big boss-nya harus kebongkar! #Pertamina","1895619112229093811","","rindrakari","in","","0","1","0","https://x.com/undefined/status/1895619112229093811","37704733",
"1895617415628931220","Fri Feb 28 23:29:45 +0000 2025","2","perubahan coping mechanism dari touched myself ke naik gunung #positivity","1895617415628931220","","","in","","0","2","1","https://x.com/undefined/status/1895617415628931220","1858887405559742464",
"1895326639422349615","Fri Feb 28 23:25:03 +0000 2025","0","@catur_fx @StefanAntonio__ Gak boleh su'udzon bang wkwkwkwkwwkwk Masih ada firdaus yg punya gunung uranium. Santai nanti kita minta bantuan dia","1895616231279051232","","catur_fx","in","","0","0","0","https://x.com/undefined/status/1895616231279051232","600917952",
"1894396643602305057","Fri Feb 28 23:21:17 +0000 2025","0","@subairiubay93 @WempiF90099 @XC1R3NG Tolol amat luh bubarin Petral tapi korupsinya pindah ke Patra. Yg dia angkat di Petra pun bukan orang bersih malah orang2 mantan Petral termasuk anaknya si Riza chalid. Tololmu harus dibawa ke gunung kawi biar diobatin disana.","1895615283504824405","","subairiubay93","in","","0","1","0","https://x.com/undefined/status/1895615283504824405","1006840774502146049",
"1894396035558248839","Fri Feb 28 23:19:39 +0000 2025","0","@novmbrgurl11 Iya orang Hindu Bali percaya daerah gunung adalah daerah sangat suci","1895614873062817896","","novmbrgurl11","in","","0","0","0","https://x.com/undefined/status/1895614873062817896","1604083921905364994",
"1895239252050616819","Fri Feb 28 23:14:49 +0000 2025","0","@Zeayuu ehh itu bentuk gunung nya unik","1895613656181981359","","Zeayuu","in","","0","0","0","https://x.com/undefined/status/1895613656181981359","1656404265727057920",
"1895239252050616819","Fri Feb 28 23:11:04 +0000 2025","0","@Zeayuu jadi tau fakta tntng gunung ini","1895612714158080479","","Zeayuu","in","","0","0","0","https://x.com/undefined/status/1895612714158080479","1084003665898135558",
