"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1984394060531187722","Fri Oct 31 22:56:34 +0000 2025","0","Kenjeran - Kedung Cowek - Putro Agung ramai lancar Mayjen Sungkono - Hr muhammad ramai lancar Gunung sari - Exit tol - Mastrip ramai lancar","1984394093796171778","","call112surabaya","in","","0","0","0","https://x.com/undefined/status/1984394093796171778","762497866501730304",
"1984158678438834204","Fri Oct 31 22:49:41 +0000 2025","0","@Sean1724501685 @AndiSinulingga Pabrik yg ada Badak saja di jalan Raya bekasi menuju Gabus Bekasi Utara nambah Plant baru di sekitar Bogor karena air baku harus ambil dari ngebor Gunung kalau mengandalkan PDAM atau Tangki stainless besar biaya produksi dan tidak terpenuhi volume permintaan pasar","1984392358017057177","","Sean1724501685","in","","0","0","0","https://x.com/undefined/status/1984392358017057177","1181874175129968641",
"1984269989965439342","Fri Oct 31 22:48:46 +0000 2025","0","@lovingygyg ITU GUNUNG APAAA MAU COBA","1984392128995438999","","lovingygyg","in","","0","1","0","https://x.com/undefined/status/1984392128995438999","1834760875628236800",
"1984391080817971366","Fri Oct 31 22:44:36 +0000 2025","0","HIPZO Sepatu Hiking M071 Active High Boots Premium Tracking Gunung Untuk Outdoor Unisex https://t.co/pcMlLyHRmW","1984391080817971366","","","in","","0","0","0","https://x.com/undefined/status/1984391080817971366","1372842241",
"1984390555280007195","Fri Oct 31 22:42:31 +0000 2025","0","udah saatny collab streaming manjat gunung roblos sm windut","1984390555280007195","","","in","","0","0","0","https://x.com/undefined/status/1984390555280007195","1461835279761768452",
"1984389416346140865","Fri Oct 31 22:37:59 +0000 2025","0","Kembali menyapa gunung bunder... https://t.co/d8Yb9aC1b8","1984389416346140865","https://pbs.twimg.com/media/G4n3pkIacAAO8Ak.jpg","","in","","0","1","0","https://x.com/undefined/status/1984389416346140865","413075441",
"1984386998862561526","Fri Oct 31 22:28:23 +0000 2025","0","BPBD Kabupaten Kudus memutuskan untuk mempercepat pembukaan kembali jalur pendakian Gunung Muria via jalur Natas Angin. Jika sebelumnya jalur ini direncanakan tutup hingga 4 November 2025 pembukaan dipercepat menjadi 1 November 2025. https://t.co/tFGnHAwxbA","1984386998862561526","","","in","","0","0","0","https://x.com/undefined/status/1984386998862561526","930499079875866624",
"1984223739324825756","Fri Oct 31 22:24:58 +0000 2025","0","@LodayaMalam @taufik_q Nimbun gunung sama bokong","1984386141240656281","","LodayaMalam","in","","0","0","0","https://x.com/undefined/status/1984386141240656281","1530920611031097345",
"1984384255766716776","Fri Oct 31 22:17:29 +0000 2025","0","Cek Promo Sepeda MTB Gunung POLICE VANCOUVER Y8 Shimano dengan harga Rp3.150.000. Dapatkan di Shopee sekarang! https://t.co/W0b0j834Ur https://t.co/gRVT8xUgjq","1984384255766716776","https://pbs.twimg.com/media/G4ny9l7a4AAubbX.jpg","","in","","0","0","0","https://x.com/undefined/status/1984384255766716776","193616389",
"1984173651193745757","Fri Oct 31 22:17:10 +0000 2025","0","@roblox_fess Yg ajak carry di gunung akan ku oke in gmn pun ava nya kecuali di map orkes dan dugem hey no no ya ","1984384175684911481","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1984384175684911481","77412853",
"1983783432271347942","Fri Oct 31 22:08:59 +0000 2025","0","@samsungID Bukan gunung ️ yang harus kita taklukkan tapi diri kita sendiri. Dan di sinilah di ketinggian ini aku menemukan kembali inti dari diriku. @samsungID #GalaxyPhotoDump #ExploreGalaxyWay! https://t.co/3v2aTCDDfj","1984382118097739871","https://pbs.twimg.com/ext_tw_video_thumb/1984382008454496260/pu/img/dbKV43oaJ_dc_yNp.jpg","samsungID","in","","0","0","0","https://x.com/undefined/status/1984382118097739871","80290928",
"1984381116355396000","Fri Oct 31 22:05:00 +0000 2025","0","Puncak gunung sudah dapat tinggal puncak karir aja yang belum","1984381116355396000","","","in","","0","0","0","https://x.com/undefined/status/1984381116355396000","1410615516197101575",
