"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1874224701024985386","Tue Dec 31 22:42:44 +0000 2024","1","Terjadi erupsi G. Semeru pada hari Selasa 31 Desember 2024 pukul 21:50 WIB. Erupsi terekam di seismograf dengan amplitudo maksimum 22 mm dan durasi 171 detik. https://t.co/x1EEDOpWDx via @id_magma","1874224701024985386","","","in","","0","0","0","https://x.com/undefined/status/1874224701024985386","1677825848",
"1874224685854187588","Tue Dec 31 22:42:41 +0000 2024","1","Terjadi erupsi G. Ibu pada hari Selasa 31 Desember 2024 pukul 20:29 WIT. Erupsi terekam di seismograf dengan amplitudo maksimum 28 mm dan durasi 56 detik. https://t.co/kO0kDKLbAn via @id_magma https://t.co/KaL1oD1skc","1874224685854187588","https://pbs.twimg.com/media/GgKVa2kbAAAazi3.jpg","","in","","0","0","1","https://x.com/undefined/status/1874224685854187588","1677825848",
"1874224648365506674","Tue Dec 31 22:42:32 +0000 2024","1","Terjadi erupsi G. Semeru pada hari Selasa 31 Desember 2024 pukul 20:24 WIB. Erupsi terekam di seismograf dengan amplitudo maksimum 17 mm dan durasi 88 detik. https://t.co/TtZnq2XdQt via @id_magma","1874224648365506674","","","in","","0","0","0","https://x.com/undefined/status/1874224648365506674","1677825848",
"1874224630107717735","Tue Dec 31 22:42:27 +0000 2024","1","Terjadi erupsi G. Semeru pada hari Selasa 31 Desember 2024 pukul 19:37 WIB. Erupsi terekam di seismograf dengan amplitudo maksimum 20 mm dan durasi 115 detik. https://t.co/ENMJpLELEv via @id_magma","1874224630107717735","","","in","","0","0","0","https://x.com/undefined/status/1874224630107717735","1677825848",
"1874224616711053794","Tue Dec 31 22:42:24 +0000 2024","2","Terjadi erupsi G. Marapi pada hari Selasa 31 Desember 2024 pukul 19:08 WIB tinggi kolom abu teramati ± 500 m di atas puncak. Erupsi terekam di seismograf dengan amplitudo maksimum 30 mm dan durasi 28 detik. https://t.co/V6vOkYbRKR via @id_magma https://t.co/qje3JpLKha","1874224616711053794","https://pbs.twimg.com/media/GgKVWxwa0AAGh6S.jpg","","in","","0","0","0","https://x.com/undefined/status/1874224616711053794","1677825848",
"1874224583672553846","Tue Dec 31 22:42:16 +0000 2024","1","Terjadi erupsi G. Ibu pada hari Selasa 31 Desember 2024 pukul 18:59 WIT tinggi kolom abu teramati ± 600 m di atas puncak. Erupsi terekam di seismograf dengan amplitudo maksimum 28 mm dan durasi 54 detik. https://t.co/1qYTyu5zFb via @id_magma https://t.co/pduDu5Ar54","1874224583672553846","https://pbs.twimg.com/media/GgKVU55bYAItoFs.jpg","","in","","0","0","0","https://x.com/undefined/status/1874224583672553846","1677825848",
"1874224543726002643","Tue Dec 31 22:42:07 +0000 2024","1","Terjadi erupsi G. Semeru pada hari Selasa 31 Desember 2024 pukul 17:26 WIB. Erupsi terekam di seismograf dengan amplitudo maksimum 22 mm dan durasi 114 detik. https://t.co/XwFVJasPVp via @id_magma","1874224543726002643","","","in","","0","0","0","https://x.com/undefined/status/1874224543726002643","1677825848",
"1874224512155471913","Tue Dec 31 22:41:59 +0000 2024","1","Terjadi erupsi G. Semeru pada hari Selasa 31 Desember 2024 pukul 16:18 WIB. Erupsi terekam di seismograf dengan amplitudo maksimum 23 mm dan durasi 124 detik. https://t.co/Jjo5HNo2Sh via @id_magma","1874224512155471913","","","in","","0","0","0","https://x.com/undefined/status/1874224512155471913","1677825848",
"1874218657456492544","Tue Dec 31 22:37:07 +0000 2024","0","@kikoewru IYE kek berasa di gunung bromo","1874223287905177771","","kikoewru","in","","0","1","0","https://x.com/undefined/status/1874223287905177771","1314400803403128832",
"1874154900202172531","Tue Dec 31 22:28:42 +0000 2024","0","@id_lgk @David_Ornstein Sociedad dulu punya gunung sama makanan buat nahan zubimendi ipul punya apa mpang buat nahan TAA ? ","1874221166262706407","","id_lgk","in","","0","0","0","https://x.com/undefined/status/1874221166262706407","1179399015579865088",
"1874144900754899269","Tue Dec 31 22:25:09 +0000 2024","0","@A_ChristyJKT48 gunung semeru keluar paku selamat tahun baru kesayanganku","1874220275216376089","","A_ChristyJKT48","in","","0","0","0","https://x.com/undefined/status/1874220275216376089","3328217293",
"1873864380875743234","Tue Dec 31 22:20:37 +0000 2024","0","@Intel_Imut Yang pentingkan penguasa dan pejabat di Negeri ini kaya Raya.Rakyat biar hidup miskin di atas Gunung Emas.","1874219133128360416","","Intel_Imut","in","","0","0","0","https://x.com/undefined/status/1874219133128360416","1509700424018063369",
"1874218394406514957","Tue Dec 31 22:17:41 +0000 2024","0","EMANG WOY! lutut gua cedera pas awal sempet dibilang katanya aclnya juga putus (ternyata engga cuma meniskusnya yg kena) itu gua beneran stress banget karna mikirin kedepannya harus gimana? mana gua suka naik gunung. makannya pas cheol cedera gua beneran takut dia stress juga","1874218394406514957","","","in","","0","0","0","https://x.com/undefined/status/1874218394406514957","589714048",
"1874215559933694050","Tue Dec 31 22:06:25 +0000 2024","0","Awal 2025kuuuu Omg baru online bru ada sinyal di gunung ","1874215559933694050","","","in","","0","0","0","https://x.com/undefined/status/1874215559933694050","347679596",
